index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.006315744949109169,0.0035611296097557785,1.8751740000209736e-06,0.0,5.212006525044331e-05,0.0,0.00275461533935339,5.47932793257168e-07,18.751740000209736,52.906002802299426,56.791360573124635,0.006001970919229844,0.25543657274167475
1,2,20.09175120291822,0.5038067442783782,8.147641547436937e-06,0.0025936056220557504,0.3341729662374543,12.157782459108262,7.427568393909525,5.953084334552576e-05,81.47641547436938,931.2965566294558,452.7603060712145,0.10910586610692699,0.041146107789619975
2,3,1146.1420061337637,0.0035830846717777192,1.923249330190374e-06,0.0,0.8418321469468736,0.0,1146.138423049092,4.9246060033081e-07,19.23249330190374,3406.3116711420894,4932.796418969893,0.006021276212396297,0.24867451803536023
3,4,0.03819818985215021,0.0035613184815791814,1.8751233294095147e-06,0.0,0.002055893535088688,0.0,0.03463687137057103,5.47352776251928e-07,18.751233294095147,93.30182710010035,73.17026785017978,0.006002352527892866,0.2549944434637706
4,5,0.004722595605460225,0.003561150123621126,1.8750396063815563e-06,0.0,2.483383297790042e-05,0.0,0.0011614454818390995,5.479920484122188e-07,18.750396063815565,53.89128556805212,53.20520968704572,0.006002047600381906,0.25532446647553997
5,6,0.004160449393268433,0.0035611590185770326,1.8749703611309252e-06,0.0,4.552581601743795e-06,0.0,0.0005992903746914003,5.480118803084929e-07,18.749703611309254,43.91498548831339,51.30507916016849,0.00600206425920999,0.2552562826991393
6,7,0.0038912044039208634,0.0035611470438644253,1.8749001775180224e-06,0.0,7.490804280987671e-07,0.0,0.00033005736005643836,5.480274195954123e-07,18.749001775180226,43.23674264125832,49.98136854065642,0.00600207858354145,0.2551974743106414
7,8,0.0037255539877170908,0.003561028691488269,1.874827646400712e-06,0.0,3.496196670922488e-07,0.0,0.00016452529622882194,5.480305499733221e-07,18.74827646400712,41.754669648975536,48.71047961769691,0.006002025641436593,0.25512656137355527
8,9,0.003652524522824177,0.0035607594758939338,1.8747827388993329e-06,0.0,3.3002662614477565e-07,0.0,9.176504693024307e-05,5.480317858436812e-07,18.74782738899333,39.368600923566696,47.88051273949,0.006001865512701391,0.2550594085415139
9,10,0.003620996143883154,0.00356015439996444,1.8747658058777396e-06,0.0,3.2614304634890713e-07,0.0,6.0841743918714176e-05,5.480461494131206e-07,18.747658058777397,38.48474223240348,47.36719517442621,0.0060014604621492825,0.25494254775099123
10,11,0.003589970396382227,0.0035594927708506663,1.87476318854643e-06,0.0,3.2517642526258636e-07,0.0,3.0477625531560567e-05,5.480605746861583e-07,18.7476318854643,37.68303867564568,46.823233517515206,0.006001010811633159,0.2548675555260184
11,12,0.003582179005252952,0.0035589094263480114,1.8747779362305635e-06,0.0,3.244607124805196e-07,0.0,2.3269578904940685e-05,5.48076960512372e-07,18.747779362305636,37.645313186772974,46.60489144718862,0.006000591895166734,0.2548133343446479
12,13,0.0035782258387831133,0.003556865110546655,1.8748651487278415e-06,0.0,3.224823498647522e-07,0.0,2.136072823645825e-05,5.481541927721355e-07,18.748651487278416,38.91559821223711,46.318714355667296,0.005999079931474507,0.25467302845667006
13,14,0.0035696036135085913,0.003556274890599048,1.874894712776922e-06,0.0,3.2202710741401167e-07,0.0,1.3328722909543167e-05,5.481793447762622e-07,18.74894712776922,37.48673836785172,46.13653309083715,0.005998619487398405,0.2546405902333809
14,1,0.003570473819960782,0.003556274890599048,1.874894712776922e-06,0.0,3.2202710741401167e-07,0.0,1.3328722909543167e-05,5.481793447762622e-07,18.74894712776922,37.48673836785172,46.13653309083715,0.005998619487398405,0.2546405902333809
15,2,28.527733093795906,0.4025112892568687,6.485575376412454e-06,0.001322466070265372,0.24573606135339285,7.12838182324571,20.749731652207497,4.9801662171489414e-05,64.85575376412454,1144.7861376910682,808.7125319859841,0.09233541682395681,0.02082120880352581
16,3,0.45350219201020076,0.0035293951617690364,1.8785414848048353e-06,0.0,0.009728176688816119,0.0,0.4402440738081089,5.463515066803778e-07,18.785414848048354,171.11269655221807,138.1058070170726,0.00597624078677889,0.25354601840682267
17,4,0.0035703201794631783,0.003556261074846501,1.874895446969851e-06,0.0,3.192572162588043e-07,0.0,1.319166695740913e-05,5.481804430093831e-07,18.74895446969851,37.48388158268541,46.132866478267644,0.005998608116520309,0.25464005680107804
18,5,0.0035684743595621447,0.00355594842776008,1.8749124081169132e-06,0.0,2.599509860649029e-07,0.0,1.171777620602303e-05,5.482046099762915e-07,18.749124081169132,37.41925594845297,46.08065665150507,0.005998350742488795,0.2546279811485023
19,6,0.0035669923992541386,0.00355553490738524,1.8749351297732008e-06,0.0,1.971265418507624e-07,0.0,1.0712129810463158e-05,5.482355165847924e-07,18.74935129773201,37.336184411352754,46.03257779141093,0.005998013274468784,0.2546141446994201
20,7,0.0035568702547860414,0.0035501112567895023,1.875248051127794e-06,0.0,0.0,0.0,6.210365280691929e-06,5.486327158473193e-07,18.75248051127794,36.44032614246147,45.66490655873699,0.005993596980451382,0.2544361471218208
21,8,0.003586223934988368,0.0035389616014726896,1.8759357169870512e-06,0.0,9.095456583148727e-06,0.0,3.761742368869016e-05,5.494532438394049e-07,18.759357169870512,46.62634543147676,45.8951332589885,0.0059845148352166274,0.254018796583112
22,9,0.003553111249556153,0.0035466494838317197,1.8754568098202824e-06,0.0,0.0,0.0,5.912875167059189e-06,5.48890557374072e-07,18.754568098202824,38.16730898587927,45.562944892666415,0.005990785996309898,0.25430694786344604
23,10,0.0035474788261275632,0.0035407298961227496,1.8758188117494252e-06,0.0,0.0,0.0,6.199603519803529e-06,5.493264850100653e-07,18.758188117494253,36.46996170608449,45.40374066467048,0.00598596195730213,0.2540828574406617
24,11,0.0035349315892861852,0.0035249485387038207,1.8768056314261236e-06,0.0,0.0,0.0,9.432526801495346e-06,5.505237808690365e-07,18.768056314261237,34.64819144403908,45.143272193436985,0.0059730402940387775,0.2534209433290749
25,12,0.0035149761712356888,0.0034962046988691966,1.878686035107249e-06,0.0,0.0,0.0,1.8218661228889738e-05,5.528111376024547e-07,18.78686035107249,35.15590113134029,44.96887616063061,0.005949586452195555,0.2521490792323531
26,13,0.003474353685354614,0.0034624016834039952,1.8810082779894286e-06,0.0,0.0,0.0,1.1396288000048923e-05,5.557139505698993e-07,18.810082779894287,35.60697865018913,44.846607920221174,0.0059220107389668835,0.25056189595645867
27,14,0.0035028096089227433,0.003390458345401562,1.8865179621073106e-06,0.0,4.552295273147574e-06,0.0,0.00010723646994325547,5.624983047786713e-07,18.865179621073107,45.528551621539236,47.18658423204285,0.005861686360041755,0.24670662427048642
28,15,0.003446084906401904,0.0034285927595234084,1.8834951087163392e-06,0.0,0.0,0.0,1.6933355430527243e-05,5.587914479680508e-07,18.834951087163393,37.95920937337884,45.352614112915944,0.005894041223254748,0.24882608262102798
29,16,0.0034187515605309227,0.003379241389574358,1.8874151537474254e-06,0.0,1.639804239833398e-06,0.0,3.730671900007339e-05,5.636477166577838e-07,18.874151537474255,42.13008449344925,46.90458925655327,0.005852007463305749,0.2460792755074194
30,17,0.0034068245682981144,0.003401165093113817,1.8855660465728523e-06,0.0,4.047656767677118e-08,0.0,5.057591222379348e-06,5.614073942417556e-07,18.855660465728523,38.588297347032665,45.57701142340895,0.005870907458546051,0.24732931318064413
31,18,0.0033998878502754406,0.003382930510989546,1.887042760442718e-06,0.0,5.851910078457448e-07,0.0,1.580892878484657e-05,5.632194932022826e-07,18.87042760442718,41.478654488249745,46.314821870849954,0.005855249929491785,0.24631226362458958
32,19,0.003391315146151225,0.0033616929865829086,1.888806292290307e-06,0.0,1.268417845651791e-06,0.0,2.7788365237823783e-05,5.653764848408054e-07,18.88806292290307,40.37462064824512,47.119397868744294,0.0058367503764558985,0.2451363537014839
33,20,0.003382068237268759,0.0033634740582115605,1.888633805847998e-06,0.0,7.358749094685664e-07,0.0,1.7293130426135375e-05,5.651737215946013e-07,18.886338058479982,39.58120381515707,46.8310244850762,0.005838313173952574,0.24528708070618913
34,21,0.003365469099808699,0.0033519381821483507,1.8895593151625596e-06,0.0,2.9788972832681506e-07,0.0,1.2666712695042603e-05,5.663152369787648e-07,18.895593151625597,37.827845498940654,46.93601706480294,0.005828267195405356,0.24472920949070945
35,22,0.003341432162301965,0.0033069294115141037,1.893403854235111e-06,0.0,7.640267547402023e-08,0.0,3.385533755864328e-05,5.710105537439217e-07,18.93403854235111,38.586741229713745,48.491539203364894,0.005788741363825028,0.2423339202380896
36,23,0.0033144936211182965,0.0032900026439586926,1.8947836414267971e-06,0.0,0.0,0.0,2.3918310537994103e-05,5.726666216099085e-07,18.94783641426797,36.6376110193185,48.519655097839625,0.005773549739673655,0.24140232341782977
37,24,0.0033002337433905393,0.0032821905727924215,1.8954053554971043e-06,0.0,0.0,0.0,1.7469747617912675e-05,5.734229802049847e-07,18.954053554971043,35.34311969530218,48.45726946237577,0.005766499576326599,0.24100177243607043
38,25,0.0032886986931896785,0.003263870008112707,1.8969976639320523e-06,0.0,0.0,0.0,2.4253328458958277e-05,5.753566180135879e-07,18.969976639320524,36.343121289471966,48.99847072240609,0.005749888487078712,0.24000444160299647
39,26,0.0032638338537126464,0.0032470625011054048,1.8983726871777512e-06,0.0,1.6714711068044206e-08,0.0,1.617753804542796e-05,5.770998507455746e-07,18.983726871777513,36.74871124953521,48.95522104154986,0.005734433958207427,0.23923149122742304
40,27,0.003254325139370063,0.003195045926858693,1.9031220075830023e-06,0.0,2.232710098822503e-06,0.0,5.646338625434687e-05,5.831161582005973e-07,19.031220075830024,39.3549799220061,50.7322070278297,0.005685941946406534,0.23677622864570974
41,28,0.0032421907269510886,0.0032262473220987208,1.9002280405016835e-06,0.0,3.1711612003706376e-07,0.0,1.5046845350842364e-05,5.794433814885879e-07,19.002280405016837,37.74354053185721,49.544345964654454,0.005715247749201298,0.23826176177782282
42,29,0.003477772201198487,0.0031394696875393664,1.9085416523810237e-06,0.0,1.396292400875216e-05,0.0,0.00032374937508098593,5.902145693824708e-07,19.08541652381024,40.60954000170712,52.30698377765707,0.005632449860548561,0.23412064312941488
43,30,0.0032310975879202416,0.003210480948803229,1.9016600049322386e-06,0.0,9.349070428165116e-07,0.0,1.9100452989732215e-05,5.81279084463834e-07,19.01660004932239,38.22405291895119,49.89291104358839,0.005700541364556777,0.2375326540677664
44,31,0.003175750306511691,0.003164656883112382,1.9056288717876092e-06,0.0,9.350250021729048e-07,0.0,9.571829249385234e-06,5.865691477515677e-07,19.056288717876093,36.70984923719628,49.339235532011514,0.00565699955523782,0.23622925167497089
45,32,0.0031394010661465826,0.003114212511922182,1.910625765257691e-06,0.0,1.7520720125714229e-06,0.0,2.2843102359844574e-05,5.933798519844308e-07,19.106257652576907,37.864231037852434,49.915245120396364,0.005608005039926462,0.23394249296380665
