index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.002263852954700923,1.9264099085963468e-05,4.683727879926436e-06,6.920172485531806e-06,1.1479191269744439e-07,0.0,0.002237668683129428,2.407600084009408e-06,46.83727879926436,103.55755992741095,143.08490309830765,0.0008319997907431718,0.0985660997523452
1,2,96.64760994648762,0.4740443472914844,1.6559591071736767e-05,0.010031610163127796,1.7470808319648652,7.436969454034296,88.72656453499872,4.621038628511348e-05,165.59591071736767,4164.960906322492,3682.5528572138765,0.15807657733382738,0.010768797936882488
2,3,0.0016328485423962708,1.926889664821029e-05,4.682751844871331e-06,6.933772401975454e-06,1.070365747311263e-07,0.0,0.001606645873346085,2.407780638741136e-06,46.827518448713306,101.34478259618989,138.918669608074,0.0008322262178805217,0.09854369127930225
3,4,0.0011875807166928745,1.928723605655595e-05,4.681324747361578e-06,6.978827477344448e-06,8.331155959489238e-08,0.0,0.001161314653158974,2.4076564531641975e-06,46.813247473615775,98.26266849336147,134.69611884368362,0.0008327358459081928,0.09846987153843292
4,5,0.0009529220502538812,1.9324840368861654e-05,4.679835446432586e-06,7.070168550736198e-06,4.212890311572706e-08,0.0,0.0009265270413342833,2.4071718765210664e-06,46.79835446432587,95.81561026822635,131.78388615487654,0.0008339967907392027,0.09830679445549528
5,6,0.0007079005508313648,1.9450587499856816e-05,4.677350951023827e-06,7.303234305815517e-06,0.0,0.0,0.0006811467290256926,2.4060410231976113e-06,46.77350951023827,93.29937072756091,128.21167583747166,0.0008375263445114654,0.0978318032400838
6,7,0.0008374821175790846,2.0050337113943422e-05,4.6729019794243214e-06,7.976764878408916e-06,8.996328425391767e-08,0.0,0.0008094550155867323,2.4039112460413224e-06,46.729019794243214,89.74561671515606,124.68766384646828,0.0008498733792448044,0.09671650545887227
7,8,0.0005844323971332724,1.9652798912909326e-05,4.675225525035633e-06,7.5794746921111605e-06,0.0,0.0,0.0005572001235282519,2.4051412740007035e-06,46.752255250356335,90.92601149142469,125.62125652001293,0.0008420367211702439,0.09734761537401586
8,9,0.00045734584784177845,1.9969560325559675e-05,4.673109414995945e-06,7.903819565475957e-06,0.0,0.0,0.00042947246795074285,2.404256383348859e-06,46.73109414995945,89.06259033579407,123.20767438655017,0.000848035941925282,0.09680196608332316
9,10,0.0003577002618711586,2.059127205852071e-05,4.6705407463676265e-06,8.42526427843163e-06,0.0,0.0,0.0003286837255342063,2.4034122170325785e-06,46.705407463676266,87.32137273985198,121.24006992276406,0.0008589288204162625,0.09602380155658016
