index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.019370736662221003,0.019367504752072925,1.401138190669819e-06,0.0,0.0,0.0,3.2319101480769736e-06,2.0072178354331046e-07,14.01138190669819,14.357633357164424,20.5076178878067,0.030140783854467022,0.1362496364571151
1,2,1.4922573539982429,1.458136644529671,2.3867392009586383e-06,0.0009106709062239474,0.004174096007572372,0.019376094121943358,0.013833944440404625,3.532167411218751e-06,23.867392009586386,125.55853285514544,47.85745036435181,0.31542886955263655,0.005746727432393808
2,3,0.009613453840167834,0.009557347069119322,1.4109903146966619e-06,0.0,1.830895053181218e-06,0.0,5.610677104851211e-05,2.0266398562286077e-07,14.10990314696662,18.93752975734142,21.98841404506204,0.021125278179999218,0.11750820094626468
3,4,0.01429121828249392,0.005483348940285871,1.4395091030325418e-06,2.894853441718195e-06,0.0004284510546704018,0.0,0.008804974488766331,1.9987954260919692e-07,14.39509103032542,33.51886856130001,40.9955393535562,0.014820116421488425,0.07973947266965113
4,5,0.006405533851095872,0.005850591297875368,1.4192865557020194e-06,0.0,1.4564416644509066e-05,0.0,0.0005549425532205045,2.017887345476049e-07,14.192865557020195,22.375743112421553,25.867481719436217,0.01506203489360926,0.10236858541384083
5,6,0.015879134030043648,0.006073365497152193,1.440518201933363e-06,3.7082010560827076e-06,0.000491809638770641,0.0,0.00980206033183537,1.9888968449499517e-07,14.405182019333632,30.97046240147059,39.62635493575177,0.015830656394447213,0.07875565323408815
6,7,0.005455694163353963,0.005054959811949718,1.4240900941098895e-06,1.453004174242576e-08,1.1714151566881036e-06,0.0,0.0004007198213625026,2.0137975819752397e-07,14.240900941098896,20.881736928917405,25.527887236495467,0.012928694097012023,0.09582535681231746
7,8,0.0052208939147807155,0.0047910422341599845,1.4267513212014369e-06,1.5154826285386064e-07,1.6217414522487207e-06,0.0,0.0004297001323578771,2.0076323584809268e-07,14.26751321201437,21.131665896009018,25.80015075325104,0.01229645904060849,0.09196329512892668
8,9,0.00493251568007568,0.004536188575172103,1.4275758156465461e-06,4.2434892986608144e-07,9.050761802000502e-07,0.0,0.0003959027559737105,1.995803958132655e-07,14.27575815646546,20.416679811162787,25.616592770574282,0.01191878494768946,0.09000713349201084
9,10,0.00462242856124327,0.004141192695258631,1.4279351524987052e-06,1.1984566980986818e-06,2.0254583023110217e-06,0.0,0.00048003740928654053,1.9720463996702955e-07,14.279351524987053,20.972209175474646,26.17377547808596,0.011263579389056921,0.08411458324953269
10,11,0.004405753818639335,0.0039446843992815735,1.4277394852061954e-06,1.8370901632268712e-06,2.938328180956307e-07,0.0,0.00045923232919453465,1.9553604185388468e-07,14.277394852061954,20.47030734203399,26.050610947796617,0.010981667592147236,0.08247618982727353
11,12,0.004263196678883376,0.003831397564954057,1.4269326786406892e-06,2.2115528936854003e-06,1.8928598837984314e-08,0.0,0.0004295875610356337,1.9431956195821542e-07,14.269326786406893,19.621575170637062,25.84504409331376,0.010853383289602624,0.08098519915021846
12,13,0.004110448541927706,0.003655071918661872,1.426582867288245e-06,3.0746535925871164e-06,8.234763649109827e-10,0.0,0.00045230196967324687,1.9263143472551362e-07,14.26582867288245,19.128609595794693,25.978830492588003,0.01056363629545125,0.07763415414035242
