index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.0020052049210225915,1.8974257227494196e-05,4.4108318418064905e-06,3.515816035009812e-08,4.1102224738150945e-06,0.0,0.0019861955056347472,1.0679084058159763e-06,44.10831841806491,89.39232600131973,119.93056630507951,0.0006790898845016559,0.11417182054143414
1,2,16.627512682414963,0.38893736320826044,1.3159068576029394e-05,0.005458158674817185,0.5147960136572817,4.619732476376859,11.613384684155028,3.657344215265459e-05,131.59068576029395,2298.5584656716624,1456.4685075470554,0.11121225948273517,0.013990498626829263
2,3,0.0012685919023538307,1.932885940150528e-05,4.406782462882293e-06,2.0977428542648978e-08,1.6456251380505008e-06,0.0,0.0012492420655237826,1.069585541302498e-06,44.06782462882293,86.55753296909303,115.43107442619143,0.0006858769614174447,0.11490249053226696
3,4,0.0007789221806607716,1.9968974917216536e-05,4.4010872849319295e-06,2.4129840895374187e-08,2.4645308304019965e-07,0.0,0.0007589290759026598,1.0716537273665512e-06,44.0108728493193,83.71793676090643,110.29165375707113,0.0006972682223004966,0.1147404446502171
4,5,0.0006247783551960732,2.081089915736102e-05,4.396280944525091e-06,3.040427489365168e-08,1.1344260342235032e-09,0.0,0.0006039370517638185,1.0731432267510144e-06,43.96280944525091,81.60581104561955,106.53778031232295,0.0007119878865199582,0.11446984898946824
5,6,0.00048477432786925485,2.123937067288296e-05,4.394440725550728e-06,3.3705800249964253e-08,0.0,0.0,0.0004635012513961219,1.074012399596117e-06,43.944407255507286,81.04308253321528,104.60984431350468,0.0007193410962079776,0.11435137370505437
6,7,0.0004268852241900024,2.1888160173581963e-05,4.392236308672257e-06,3.9091284388764783e-08,0.0,0.0,0.00040495797273203165,1.075173199385825e-06,43.92236308672258,80.69237840200017,102.89182278111532,0.0007301980247891399,0.11418274188871431
7,8,0.00033156522382609413,2.372316084165686e-05,4.388005503535211e-06,5.787101329108822e-08,0.0,0.0,0.0003077841919711462,1.0785106759780414e-06,43.88005503535211,79.83899345630485,99.79424560982858,0.0007588839511417174,0.11296918740671281
8,9,0.0002868316390968053,2.6509293002186678e-05,4.384566908180441e-06,1.0734765901803316e-07,0.0,0.0,0.0002602149984356006,1.084529834084919e-06,43.84566908180442,79.16261504867191,98.28976033420118,0.0007979764723489247,0.11063308966343041
9,10,0.00020082331725755146,2.885010954814485e-05,4.383258635914343e-06,1.462145847185969e-07,0.0,0.0,0.00017182699312468801,1.0886572385476917e-06,43.832586359143434,79.21193231170494,97.0941985213687,0.0008292428875107447,0.10921947193357077
10,11,0.0001676251822405323,3.1361900231536695e-05,4.382748523051516e-06,2.0764985203494083e-07,2.3784187678679064e-08,0.0,0.00013605563215696067,1.0934332707525466e-06,43.827485230515165,79.63417670151067,97.02775710330741,0.0008610237676977025,0.10762154915967763
11,12,0.00012521810963505778,3.3809995107648546e-05,4.382741248062925e-06,3.2077637281379385e-07,3.416713909616847e-07,0.0,9.108733815459542e-05,1.1003017950932938e-06,43.827412480629256,78.88380504781965,97.21040385858191,0.0008889730885683235,0.10553918329527515
12,1,0.00012666008282111274,3.3809995107648546e-05,4.382741248062925e-06,3.2077637281379385e-07,3.416713909616847e-07,0.0,9.108733815459542e-05,1.1003017950932938e-06,43.827412480629256,78.88380504781965,97.21040385858191,0.0008889730885683235,0.10553918329527515
