index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.006315744949109169,0.0035611296097557785,1.8751740000209736e-06,0.0,5.212006525044331e-05,0.0,0.00275461533935339,5.47932793257168e-07,18.751740000209736,52.906002802299426,56.791360573124635,0.006001970919229844,0.25543657274167475
1,2,19.789042189851646,0.5038067442783782,8.147641547436937e-06,0.0025936056220557504,0.3341729662374543,11.855073446041686,7.427568393909525,5.953084334552576e-05,81.47641547436938,931.2965566294558,452.7603060712145,0.10910586610692699,0.041146107789619975
2,3,1159.8988672545674,0.0035832544745156847,1.9235468705919353e-06,0.0,0.8476170629945089,0.0,1159.895284000093,4.922495738233413e-07,19.235468705919352,3417.4752538769503,4962.058652605595,0.006021407895066081,0.24864533862442278
3,4,0.0152781446413098,0.0035612435270956826,1.8750192320291305e-06,0.0,0.001017523405777782,0.0,0.011716901114214117,5.476941197192943e-07,18.750192320291305,81.20380739395299,62.83741811150847,0.006002235900019656,0.2551098939673788
4,5,0.0047223770003556,0.0035611500285803697,1.875039894579155e-06,0.0,2.4564755146726387e-05,0.0,0.0011612269717752302,5.479921018422319e-07,18.750398945791552,53.82923980864034,53.205189674079314,0.006002047335173965,0.25532482018529484
5,6,0.004161256473657793,0.0035611589853815806,1.8749705786930972e-06,0.0,4.5666372695495906e-06,0.0,0.0006000974882762125,5.480120565273547e-07,18.749705786930974,43.907066785997166,51.30841189114296,0.00600206417110361,0.2552566295024575
6,7,0.003890639404985182,0.0035611469359622477,1.8749000019720494e-06,0.0,7.433269227684719e-07,0.0,0.00032949246902293434,5.480277821052489e-07,18.749000019720494,43.213154335543365,49.97772315987514,0.006002078634077845,0.2551975392914097
7,8,0.0037252757258571423,0.0035610280734152612,1.874827503159092e-06,0.0,3.4946669846673093e-07,0.0,0.00016424765244188127,5.480309990663435e-07,18.74827503159092,41.738416440198186,48.707489353184485,0.006002025398104371,0.2551264804007488
8,9,0.003652352220282903,0.0035607580274372584,1.8747826325235855e-06,0.0,3.2998057159373876e-07,0.0,9.159419284564438e-05,5.480324133545807e-07,18.747826325235856,39.37026801090571,47.878104032482064,0.00600186475216396,0.2550592821832541
9,10,0.0036215890466269195,0.0035601495426288185,1.874765569718004e-06,0.0,3.261249448788117e-07,0.0,6.143950399810102e-05,5.48046518973096e-07,18.74765569718004,38.51638114751944,47.368122751875525,0.006001457389665261,0.25494084940759904
10,11,0.0035906985659467363,0.0035595267624794055,1.874762244335641e-06,0.0,3.252219327405619e-07,0.0,3.117180346733073e-05,5.480598094385186e-07,18.74762244335641,37.68261956872341,46.834715050028734,0.00600103498243379,0.25486987592845084
11,12,0.0035825880997678466,0.003558950797703533,1.8747759587970803e-06,0.0,3.2450952785453873e-07,0.0,2.3637302064313525e-05,5.480754977093943e-07,18.747759587970805,37.643316771850245,46.60926052627984,0.00600062282077829,0.2548155236049095
