index,Nfeval,J,Jf,J_length,J_CC,J_CURVATURE,J_LENGTH_PENALTY,J_MSC,J_ALS,Lengths,curvatures,msc,B.n,C-C-Sep
0,1,0.008553612147309554,0.008550380237161476,1.401138190669819e-06,0.0,0.0,0.0,3.2319101480769736e-06,2.0072178354331046e-07,14.01138190669819,14.357633357164424,20.5076178878067,0.020858368311417082,0.1362496364571151
1,2,1.6494604421112642,1.6130232251874488,2.3046991036864914e-06,0.001131752539107269,0.0,0.035092408553337485,0.00021305583137074815,1.5387937442889623e-06,23.046991036864917,17.96994818068203,23.79589211552409,0.3079238575593667,0.005738911985832666
2,3,0.003728936000976892,0.0037119263941010274,1.4093379271643515e-06,0.0,0.0,0.0,1.7009606875864814e-05,2.0220228612784798e-07,14.093379271643515,14.72881333193397,21.1188505511607,0.013918566751918337,0.1276178204392014
3,4,0.0011912237446462485,0.0010289200720832515,1.427743475949875e-06,0.0,0.0,0.0,0.00016230367256299703,2.0551206307082364e-07,14.27743475949875,17.57484104395393,23.342966531556467,0.006894005402950384,0.11275263437205188
4,5,0.103409854947297,0.0006934104487052178,1.4377754765928636e-06,0.0,0.003814702625166242,0.0,0.10271644449859178,1.9952948300339707e-07,14.377754765928636,58.76952487494839,84.70842476075846,0.005758506751320571,0.11524878504091575
5,6,0.0011436040936427133,0.0009659335881208684,1.4277123789494446e-06,0.0,2.0676662381515023e-09,0.0,0.00017767050552184492,2.0547851755826028e-07,14.277123789494448,17.486814494978766,23.451575364118106,0.006708419615806754,0.1138413259207916
6,7,0.0009028684427466968,0.0008150264192838274,1.4229035508780707e-06,0.0,0.0,0.0,8.784202346286932e-05,2.046467137576134e-07,14.229035508780708,16.799864593863504,22.51257678633173,0.006212303466190993,0.11725519187627549
7,8,0.0008469426807942559,0.0007547144086653159,1.4239348075571348e-06,0.0,0.0,0.0,9.222827212894007e-05,2.0486375358682255e-07,14.23934807557135,16.98308941564789,22.585614901216367,0.005993786169430866,0.11784075847248651
8,9,0.0009132268015422819,0.0005156089945036866,1.4309520196916357e-06,0.0,4.438111164771263e-09,0.0,0.0003976178070385953,2.0625132424005353e-07,14.309520196916358,18.232850838167323,25.107820479549957,0.004917726736257812,0.11992719667314057
9,10,0.000742454554234977,0.0006006509206422556,1.426925220549603e-06,0.0,0.0,0.0,0.00014180363359272136,2.0550789143342233e-07,14.26925220549603,17.264929562231178,23.19334914010805,0.005374637279462342,0.11971570609822807
10,11,0.0006164771804171636,0.00045903313310559596,1.4311439236795003e-06,0.0,0.0,0.0,0.00015744404731156763,2.065395299682407e-07,14.311439236795003,18.130735512933207,23.46758772211367,0.004643076468944538,0.1220225588846574
11,12,0.000576042344316608,0.0004315166493654886,1.4306392582514561e-06,0.0,0.0,0.0,0.0001445256949511194,2.064929207631503e-07,14.306392582514562,17.91562949767903,23.34285475638665,0.0045260736610964235,0.12289382731963072
12,13,0.0005503316110468945,0.00040896111810072696,1.4305099283609067e-06,0.0,0.0,0.0,0.0001413704929461676,2.0659023214790068e-07,14.305099283609067,18.19165809922602,23.31445157494159,0.004408858801407409,0.12397753188323449
13,14,0.0005280902079888144,0.00038325478828725603,1.4311946354910723e-06,0.0,0.0,0.0,0.00014483541970155834,2.0693633334058487e-07,14.311946354910724,18.321894431732048,23.36409183636674,0.004260909709023,0.124817547029431
14,1,0.000528297144322155,0.00038325478828725603,1.4311946354910723e-06,0.0,0.0,0.0,0.00014483541970155834,2.0693633334058487e-07,14.311946354910724,18.321894431732048,23.36409183636674,0.004260909709023,0.124817547029431
15,2,22.536467892100713,1.1496026211856107,7.741499172333923e-06,0.0037531146589792354,0.653875165011994,6.403274741262966,14.325928494468286,3.375551287614244e-05,77.41499172333923,1631.926582709535,1001.3992375374047,0.33324282022349383,0.015193445076573829
16,3,0.0005251129197630805,0.0003819860775246444,1.4312130816097914e-06,0.0,0.0,0.0,0.0001429198860821146,2.0695615632148074e-07,14.312130816097914,18.31698735735627,23.34347837906498,0.004254493203486919,0.12483688014652743
17,4,0.0005117931694615654,0.0003715085924025539,1.431399427678989e-06,0.0,0.0,0.0,0.00014007746071915318,2.0711633985833922e-07,14.31399427678989,18.211512510225596,23.309901074663287,0.0042008084720155815,0.12491562864550729
18,5,0.0004981880649808383,0.0003576818321421841,1.4317015005017473e-06,0.0,0.0,0.0,0.00014029887057342158,2.0736226523267964e-07,14.317015005017474,17.960908977399598,23.307767736642493,0.0041276994629902775,0.12502003564663697
19,6,0.000468356662347046,0.0003313380281441087,1.4325976377146113e-06,0.0,0.0,0.0,0.00013681054547797685,2.0808872496045144e-07,14.325976377146114,17.28524470211905,23.264709679031878,0.0039781056087493,0.1252533247749705
20,7,0.00044801330942846065,0.0003096642746885643,1.4341702405702834e-06,0.0,0.0,0.0,0.0001381396882123191,2.0934652757730354e-07,14.341702405702835,17.138592078109358,23.264825165125572,0.0038388463802172083,0.12487138512084307
21,8,0.0004251642880631125,0.0003049976248253589,1.435089306462934e-06,0.0,0.0,0.0,0.00011995656987360939,2.1009336414413674e-07,14.350893064629341,16.920438948052492,23.07195664225427,0.0037999430246735528,0.12437080553930384
22,9,0.0004174477130912074,0.0002978753527814973,1.4351124588165962e-06,0.0,0.0,0.0,0.00011936222440585272,2.101359038574157e-07,14.351124588165963,16.979584901988378,23.065027897260514,0.003758288908521944,0.1247283762642399
23,10,0.0004005588652116915,0.0002772417274007775,1.4358232399875542e-06,0.0,0.0,0.0,0.00012310640431500302,2.1073349591100507e-07,14.358232399875543,16.977199440190265,23.110666033789762,0.003622792873228351,0.12579550641765536
24,11,0.0003820454607410004,0.0002541939354470961,1.4372875685288302e-06,0.0,0.0,0.0,0.00012763963732560657,2.1188796829774684e-07,14.372875685288303,16.759732847964035,23.1675188785178,0.003456877116976042,0.1271431787956893
25,12,0.0003591581442878319,0.0002204357999625039,1.4408372037113057e-06,0.0,0.0,0.0,0.0001385077746936564,2.145696316715834e-07,14.408372037113057,16.652690732700396,23.321286901565976,0.003197322688802457,0.1294524449880178
26,13,0.00034113760731815435,0.00020243671354661048,1.443693678773632e-06,0.0,0.0,0.0,0.0001384842481382379,2.1664563330600906e-07,14.43693678773632,16.51133334063313,23.324033180753915,0.003062686468641519,0.13057220617787732
27,14,0.00033082818581886477,0.00019829387062616377,1.4436793465587147e-06,0.0,0.0,0.0,0.00013231767594177102,2.1663925092995834e-07,14.436793465587147,16.47577617656774,23.24996384806461,0.0030321243252436126,0.1303973152435541
28,15,0.00032144160023783437,0.00018830673136980135,1.444396402058829e-06,0.0,0.0,0.0,0.00013291770850653526,2.171603614977846e-07,14.44396402058829,16.480255811564007,23.256606636341562,0.002956998360374654,0.12993201150445582
29,16,0.00031176520287570764,0.0001747889400022736,1.4456574758857629e-06,0.0,0.0,0.0,0.0001367581666331663,2.1809624026770886e-07,14.456574758857629,16.509751218215023,23.30142405566709,0.0028496825380475684,0.12965565973819665
30,17,0.00029030953656622617,0.00014518388991884284,1.4492356675999902e-06,0.0,0.0,0.0,0.00014490483721925883,2.2080942812451542e-07,14.492356675999902,16.542785172772792,23.39600988177188,0.00259747054673471,0.12880285201818797
31,18,0.0003153656390599614,0.00011492516047912963,1.4560467950654343e-06,0.0,0.0,0.0,0.00020021442043038627,2.2605815044544826e-07,14.560467950654344,16.930566203835372,23.991544037970474,0.002322960141512162,0.12809221320470432
32,19,0.0002819430362339568,0.00013170379708919174,1.451493949453511e-06,0.0,0.0,0.0,0.00015001666986234267,2.2256928242237224e-07,14.51493949453511,16.655299325103282,23.455529065905687,0.002480391440928605,0.128561061434504
33,20,0.00026714530614246825,0.00011949519533982692,1.4543494960021919e-06,0.0,0.0,0.0,0.00014742526742024542,2.248433823958844e-07,14.543494960021919,16.598909723255453,23.426826551833418,0.0023696002836736544,0.12770969763385
34,21,0.0002601451015486891,0.00011392266505701331,1.4559286238673987e-06,0.0,0.0,0.0,0.00014599628492046934,2.2615157120647276e-07,14.559286238673987,16.521965409828574,23.41067825021741,0.0023141648039459394,0.12744428067605257
35,22,0.00025610805390347176,0.00011071207323671623,1.4567844120881473e-06,0.0,0.0,0.0,0.00014516907294497824,2.2690772177724802e-07,14.567844120881473,16.438632142014576,23.401340893797084,0.0022810263166121864,0.12747150995960813
